0.48975,0.51025
0.486,0.514
0.4795,0.5205
0.48575,0.51425
0.4765,0.5235
0.476,0.524
0.47075,0.52925
0.48225,0.51775
0.47375,0.52625
0.47225,0.52775
0.47925,0.52075
0.483,0.517
0.49475,0.50525
0.46375,0.53625
0.49475,0.50525
0.48825,0.51175
0.48475,0.51525
0.49075,0.50925
0.46925,0.53075
0.47625,0.52375
0.48,0.52
0.48975,0.51025
0.4885,0.5115
0.4795,0.5205
0.4875,0.5125
0.485,0.515
0.4775,0.5225
0.48725,0.51275
0.4745,0.5255
0.4825,0.5175
0.475,0.525
0.47375,0.52625
0.489,0.511
0.4735,0.5265
0.48775,0.51225
0.48125,0.51875
0.47925,0.52075
0.484,0.516
0.48675,0.51325
0.48675,0.51325
0.484,0.516
0.47225,0.52775
0.4885,0.5115
0.473,0.527
0.4875,0.5125
0.48275,0.51725
0.47,0.53
0.46525,0.53475
0.49075,0.50925
0.4815,0.5185
0.49075,0.50925
0.47725,0.52275
0.47025,0.52975
0.471,0.529
0.47975,0.52025
0.496,0.504
0.478,0.522
0.481,0.519
0.4685,0.5315
0.4945,0.5055
0.4815,0.5185
0.49025,0.50975
0.49475,0.50525
0.483,0.517
0.48675,0.51325
0.4945,0.5055
0.49175,0.50825
0.47925,0.52075
0.4845,0.5155
0.476,0.524
0.48525,0.51475
0.48525,0.51475
0.48525,0.51475
0.4625,0.5375
0.48625,0.51375
0.479,0.521
0.4795,0.5205
0.4555,0.5445
0.49725,0.50275
0.48775,0.51225
0.4895,0.5105
0.473,0.527
0.4765,0.5235
0.487,0.513
0.47575,0.52425
0.4855,0.5145
0.47675,0.52325
0.48825,0.51175
0.48225,0.51775
0.47225,0.52775
0.4805,0.5195
0.48375,0.51625
0.48775,0.51225
0.47525,0.52475
0.49175,0.50825
0.49325,0.50675
0.47025,0.52975
0.467,0.533
0.47575,0.52425
0.48225,0.51775
0.49575,0.50425
0.4745,0.5255
0.485,0.515
0.4955,0.5045
0.4745,0.5255
0.4735,0.5265
0.483,0.517
0.4765,0.5235
0.47775,0.52225
0.478,0.522
0.4955,0.5045
0.47625,0.52375
0.476,0.524
0.4775,0.5225
0.4725,0.5275
0.4695,0.5305
0.47725,0.52275
0.4815,0.5185
0.4805,0.5195
0.4915,0.5085
0.4745,0.5255
0.47725,0.52275
0.47425,0.52575
0.48275,0.51725
0.4695,0.5305
0.46775,0.53225
0.48675,0.51325
0.482,0.518
0.47875,0.52125
0.48475,0.51525
0.48925,0.51075
0.483,0.517
0.4695,0.5305
0.47875,0.52125
0.47425,0.52575
0.47775,0.52225
0.47375,0.52625
0.4915,0.5085
0.48,0.52
0.482,0.518
0.49625,0.50375
0.474,0.526
0.48025,0.51975
0.49475,0.50525
0.4805,0.5195
0.47625,0.52375
0.47025,0.52975
0.47225,0.52775
0.4825,0.5175
0.4615,0.5385
0.48625,0.51375
0.47675,0.52325
0.46075,0.53925
0.485,0.515
0.48225,0.51775
0.47225,0.52775
0.48325,0.51675
0.48475,0.51525
0.47825,0.52175
0.499,0.501
0.49375,0.50625
0.4805,0.5195
0.4915,0.5085
0.47725,0.52275
0.4825,0.5175
0.4775,0.5225
0.47575,0.52425
0.468,0.532
0.47925,0.52075
0.472,0.528
0.48025,0.51975
0.47925,0.52075
0.48175,0.51825
0.46775,0.53225
0.476,0.524
0.477,0.523
0.47525,0.52475
0.4905,0.5095
0.4785,0.5215
0.4795,0.5205
0.47775,0.52225
0.47275,0.52725
0.4915,0.5085
0.47575,0.52425
0.4745,0.5255
0.4815,0.5185
0.4965,0.5035
0.47625,0.52375
0.4785,0.5215
0.499,0.501
0.49075,0.50925
0.4825,0.5175
0.4775,0.5225
0.479,0.521
0.49325,0.50675
0.4885,0.5115
0.48475,0.51525
0.46825,0.53175
0.476,0.524
0.4765,0.5235
0.4835,0.5165
0.501,0.499
0.47425,0.52575
0.482,0.518
0.47275,0.52725
0.493,0.507
0.476,0.524
0.462,0.538
0.484,0.516
0.47275,0.52725
0.47825,0.52175
0.47575,0.52425
0.48,0.52
0.47525,0.52475
0.49325,0.50675
0.47775,0.52225
0.49075,0.50925
0.4805,0.5195
0.4885,0.5115
0.497,0.503
0.484,0.516
0.4795,0.5205
0.481,0.519
0.47925,0.52075
0.4795,0.5205
0.483,0.517
0.47975,0.52025
0.48875,0.51125
0.48275,0.51725
0.4865,0.5135
0.482,0.518
0.48575,0.51425
0.48975,0.51025
0.4745,0.5255
0.4835,0.5165
0.4695,0.5305
0.4695,0.5305
0.48,0.52
0.48575,0.51425
0.478,0.522
0.48175,0.51825
0.492,0.508
0.48025,0.51975
0.499,0.501
0.481,0.519
0.47275,0.52725
0.4935,0.5065
0.49575,0.50425
0.4725,0.5275
0.4865,0.5135
0.4696174043510878,0.5303825956489122
